#{"t_start": 1566454597.6836312, "env_id": null}
r,l,t
0,732,2.206391
0,1023,4.549571
0,223,5.069325
0,489,7.096183
0,445,8.220398
0,413,9.159346
0,358,9.978309
0,336,10.751721
0,296,11.773295
0,233,12.2917
0,344,13.071006
0,265,13.677405
0,388,14.668619
0,266,15.216683
0,221,15.764486
0,223,16.614652
0,255,17.16373
0,202,17.756558
0,165,18.171379
0,219,18.714335
0,160,19.067014
0,208,19.534615
0,238,20.118436
0,209,20.627785
0,175,21.022914
0,242,21.919124
0,239,22.551326
0,177,22.929161
0,215,23.458365
0,196,23.935489
0,177,24.343183
0,208,24.818732
0,200,25.291435
0,209,25.759533
0,161,26.170602
0,207,27.026209
0,153,27.371709
0,190,27.826881
0,138,28.186317
0,144,28.553711
0,199,29.115389
0,173,29.469575
0,186,29.883452
0,175,30.263513
0,199,30.734856
0,166,31.106998
0,157,31.485536
0,156,32.280724
0,190,32.702687
0,185,33.152755
0,208,33.640707
0,166,34.083289
0,203,34.527781
0,184,34.936015
0,186,35.439886
0,228,36.094035
0,154,36.448926
0,169,36.886648
0,140,37.684356
0,149,38.056334
0,203,38.606397
0,171,39.136632
0,210,39.617908
0,154,39.986213
0,191,40.378113
0,163,40.757839
0,215,41.218367
0,148,41.586891
0,183,42.288431
0,184,42.733011
0,203,43.574865
0,214,44.245897
0,213,44.728806
0,233,45.588592
0,259,46.351204
0,206,46.984609
0,244,47.661033
0,182,48.198459
0,246,48.708723
0,219,49.677935
0,360,50.720858
0,279,51.60815
0,223,52.175095
0,169,52.563601
0,283,53.213605
0,239,53.776077
0,302,54.505266
0,247,55.473991
0,510,56.75716
0,275,57.376354
0,296,58.078562
0,203,58.558909
0,145,58.886336
0,300,59.56718
0,223,60.506655
0,165,60.875075
0,167,61.356208
0,176,61.750941
0,263,62.333057
0,203,62.854171
0,155,63.238227
0,241,63.833979
0,201,64.305364
0,300,65.151107
0,205,65.99911
0,130,66.279526
0,162,66.667313
0,150,66.997012
0,176,67.470167
0,169,67.892794
0,209,68.375577
0,174,68.755364
0,144,69.260833
0,153,69.672976
0,151,70.084356
0,186,70.54131
0,153,71.300468
0,160,71.655837
0,145,71.998509
0,162,72.35069
0,146,72.685326
0,143,73.020861
0,166,73.431441
0,150,73.758031
0,193,74.259489
0,165,74.655791
0,210,75.16115
0,153,75.612658
0,138,75.96733
0,155,76.704851
0,131,76.975272
0,135,77.265046
0,144,77.614681
0,146,77.93067
0,134,78.214809
0,136,78.627088
0,133,78.944283
0,154,79.277843
0,149,79.586512
0,145,79.928913
0,158,80.39308
0,142,80.714659
0,142,81.029259
0,146,81.731754
0,124,82.053626
0,123,82.309328
0,135,82.597805
0,139,82.971543
0,120,83.312785
0,129,83.660537
0,136,83.968311
0,130,84.282973
0,135,84.560556
0,154,84.905064
0,132,85.180404
0,131,85.447126
0,134,85.830981
0,143,86.194914
0,131,86.50369
0,135,87.23994
0,130,87.646919
0,130,87.917459
0,127,88.237222
0,123,88.570213
0,128,88.881974
0,133,89.170208
0,135,89.494244
0,152,89.839867
0,149,90.195755
0,126,90.49446
0,118,90.755174
0,118,91.077234
0,129,91.473029
0,119,91.740446
0,132,92.040337
0,118,92.719935
0,116,92.983496
0,133,93.306678
0,127,93.606425
0,119,93.852318
0,125,94.176968
0,123,94.468851
0,122,94.755014
0,119,95.005409
0,126,95.395871
0,110,95.722884
0,117,96.099983
0,137,96.373806
0,118,96.640453
0,121,96.949876
0,136,97.25209
0,128,97.916262
0,110,98.189293
0,114,98.497676
0,127,98.813673
0,118,99.056064
0,130,99.348713
0,115,99.612572
0,114,99.851175
0,116,100.122335
0,126,100.453821
0,116,100.710373
0,118,100.977953
0,112,101.234128
0,113,101.508707
0,130,101.825731
0,116,102.071509
0,110,102.306119
0,118,102.656161
0,108,103.291601
0,101,103.500814
0,116,103.773335
0,138,104.056131
0,114,104.301699
0,121,104.594661
0,116,104.847535
0,111,105.096771
0,111,105.40839
0,132,105.802717
0,108,106.163584
0,127,106.45145
0,109,106.703073
0,101,106.963446
0,122,107.248397
0,107,107.53322
0,126,107.805203
0,117,108.451058
0,113,108.687525
0,113,108.912154
0,113,109.195433
0,152,109.539104
0,121,109.819064
0,121,110.047077
0,120,110.319255
0,124,110.589807
0,107,110.869477
0,108,111.249481
0,135,111.692835
0,109,112.148871
0,117,112.466045
0,110,112.68972
0,108,112.903154
0,103,113.125616
0,120,113.387263
0,144,114.124143
0,136,114.429246
0,117,114.665676
0,130,114.950475
0,128,115.236936
0,129,115.516602
0,124,115.830793
0,134,116.110932
0,148,116.475001
0,137,116.868337
0,125,117.149417
0,123,117.562052
0,117,117.817449
0,129,118.081297
0,127,118.423357
0,133,119.152224
0,122,119.415501
0,134,119.718852
0,127,119.988853
0,138,120.333266
0,128,120.638359
0,117,120.891661
0,127,121.175059
0,134,121.451342
0,145,121.785475
0,138,122.106573
0,128,122.374207
0,125,122.643578
0,151,123.113865
0,144,123.541548
0,126,123.83508
0,142,124.519912
0,140,124.858517
0,127,125.171664
0,136,125.476111
0,156,125.81953
0,150,126.136869
0,172,126.545608
0,147,126.88689
0,132,127.217502
0,126,127.502568
0,129,127.811973
0,136,128.176691
0,140,128.532985
0,127,128.828345
0,154,129.532819
0,150,129.947052
0,154,130.436767
0,158,130.940582
0,123,131.258342
0,160,131.609943
0,129,131.868969
0,153,132.217705
0,146,132.664204
0,148,133.077679
0,132,133.38505
0,164,133.788438
0,150,134.149538
0,147,134.477184
0,138,135.17282
0,136,135.466171
0,145,135.778925
0,148,136.084929
0,129,136.383122
0,127,136.660044
0,136,136.943495
0,132,137.217065
0,127,137.546548
0,157,137.879777
0,120,138.138733
0,143,138.457796
0,129,138.771403
0,144,139.1205
0,122,139.49577
0,132,139.960344
0,138,140.709069
0,116,141.312592
0,133,141.675739
0,139,142.014213
0,138,142.354299
0,147,142.664433
0,150,143.086153
0,161,143.496029
0,134,143.793908
0,171,144.171934
0,179,144.546264
0,139,144.852077
0,123,145.127922
0,151,145.469228
0,108,146.140691
0,103,146.38563
0,139,146.723087
0,137,147.030235
0,104,147.319411
0,143,147.671628
0,141,147.975415
0,151,148.345993
0,152,148.794958
0,132,149.096245
0,182,149.491184
0,115,149.725413
0,130,149.980578
0,120,150.248175
0,137,150.56044
0,131,151.260732
0,145,151.618862
0,107,151.904992
0,143,152.236735
0,103,152.461707
0,144,152.804225
0,130,153.119987
0,135,153.435853
0,108,153.648555
0,127,153.93293
0,116,154.173642
0,123,154.473527
0,132,154.908301
0,120,155.276376
0,114,155.577138
0,132,155.951234
0,118,156.216398
0,121,156.865777
0,123,157.168578
0,104,157.450601
0,127,157.71375
0,116,158.016591
0,113,158.487692
0,117,158.841087
0,115,159.121433
0,113,159.392628
0,119,159.691072
0,110,159.979053
0,110,160.278457
0,111,160.564901
0,113,160.91159
0,111,161.137093
0,130,161.404291
0,126,161.665318
0,103,162.315376
0,103,162.555525
0,154,162.966994
0,129,163.276122
0,110,163.497839
0,112,163.778512
0,129,164.060127
0,131,164.351194
0,120,164.598669
0,116,164.890069
0,126,165.162378
0,129,165.472243
0,121,165.752589
0,114,166.02853
0,146,166.330803
0,118,166.587298
0,114,166.893075
0,109,167.528501
0,138,167.871086
0,123,168.15698
0,109,168.386643
0,124,168.673361
0,119,168.971336
0,116,169.251406
0,114,169.606633
0,114,169.991099
0,122,170.422802
0,116,170.8158
0,114,171.141971
0,117,171.438907
0,123,171.697018
0,128,172.007383
0,112,172.234672
0,114,172.506093
0,115,173.272004
0,116,173.50825
0,134,173.792065
0,116,174.05664
0,129,174.44003
0,115,174.758263
0,125,175.038959
0,116,175.356737
0,131,175.687728
0,135,175.986595
0,123,176.25999
0,124,176.62132
0,121,176.920394
0,119,177.191343
0,135,177.504465
0,121,177.77514
0,121,178.044978
0,125,178.731245
0,122,178.998231
0,125,179.250607
0,116,179.505501
0,118,179.740518
0,123,179.99103
0,112,180.211506
0,119,180.444994
0,115,180.681284
0,123,180.935616
0,115,181.163248
0,128,181.476357
0,124,181.760693
0,134,182.038024
0,123,182.345228
0,125,182.686342
0,118,182.972271
0,121,183.647319
0,132,183.938317
0,130,184.238454
0,121,184.491781
0,120,184.752194
0,114,185.003898
0,131,185.296231
0,127,185.590667
0,126,185.858254
0,123,186.125703
0,130,186.423981
0,113,186.712789
0,126,187.02276
0,121,187.390937
0,136,187.670788
0,118,187.917821
0,131,188.590601
0,128,188.912452
0,129,189.33325
0,127,189.666595
0,127,189.958625
0,119,190.227587
0,134,190.632022
0,127,190.930903
0,122,191.172731
0,125,191.483691
0,127,191.831851
0,140,192.126183
0,123,192.374323
0,125,192.636594
0,120,192.874492
0,126,193.163226
0,124,193.832866
0,115,194.085568
0,117,194.346126
0,124,194.633067
0,124,194.907958
0,119,195.263511
0,122,195.55671
0,127,195.91115
0,119,196.2367
0,117,196.545294
0,117,196.893078
0,122,197.285648
0,124,197.570271
0,113,197.814021
0,118,198.145689
0,115,198.436672
0,121,198.681924
0,129,199.354087
0,120,199.61948
0,120,199.969453
0,122,200.279528
0,120,200.538427
0,123,200.792634
0,120,201.035977
0,132,201.321025
0,124,201.575307
0,132,201.837857
0,124,202.125666
0,128,202.433298
0,116,202.679496
0,116,202.943383
0,120,203.209951
0,128,203.480178
0,129,203.759284
0,123,204.46428
0,125,204.72086
0,131,205.007266
0,125,205.292241
0,119,205.581393
0,133,205.881257
0,125,206.143736
0,132,206.492547
0,120,206.799
0,130,207.089489
0,119,207.363002
0,124,207.650275
0,128,207.947634
0,125,208.233787
0,136,208.536019
0,124,208.789642
0,120,209.552117
0,128,209.864281
0,137,210.155086
0,132,210.503532
0,124,211.024698
0,123,211.362026
0,127,211.671364
0,141,212.014858
0,139,212.364301
0,132,212.678772
